03:38:58	214129	1534	none	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-e3-syscall-x18-20260701-032932-try1-032932	[mr-run] exit=143 (prefix auto-removed on exit)
03:39:03	214129	1534	none	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-e3-syscall-x18-20260701-032932-try1-032932	[mr-run] exit=143 (prefix auto-removed on exit)
03:39:08	214129	1534	none	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-e3-syscall-x18-20260701-032932-try1-032932	[mr-run] exit=143 (prefix auto-removed on exit)
03:39:13	36530	261	46448	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	synced artifacts/_mr-run.eLcuV9/drive_c/windows/system32/msasn1.dll <= engine/wine/dist-arm64ec-spike/lib/wine/x86_64-windows/msasn1.dll
03:39:18	91592	647	46448	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	synced artifacts/_mr-run.eLcuV9/drive_c/windows/syswow64/cfgmgr32.dll <= engine/wine/dist-arm64ec-spike/lib/wine/i386-windows/cfgmgr32.dll
03:39:23	144892	1034	46448	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	synced artifacts/_mr-run.eLcuV9/drive_c/windows/syswow64/shfolder.dll <= engine/wine/dist-arm64ec-spike/lib/wine/i386-windows/shfolder.dll
03:39:28	174702	1241	46448	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	[mr-run] starting services.exe + rpcss.exe (standalone) → epmapper + ncalrpc:[irpcss]
03:39:34	183328	1314	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	macrunner-hb-arm64x-native-import-prefix: module=L"kernelbase.dll" dll=ntdll.dll import=__chkstk slot=0000087EFE740018 target=0000087FFF92A500 native=0000087FFF8D0000
03:39:39	184324	1320	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	macrunner-hb-arm64x-native-import-prefix: module=L"USER32.dll" dll=kernel32.dll import=RtlUnwind slot=0000087EFB3A1078 target=0000087FFF938900 native=0000087EFC1E0000
03:39:44	185492	1327	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	macrunner-hb-arm64x-native-import-prefix: module=L"SHELL32.dll" dll=ntdll.dll import=__chkstk slot=0000087EF59F0E60 target=0000087FFF92A500 native=0000087FFF8D0000
03:39:49	195078	1405	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Mono config path = 'Z:/Users/timurtoby/Documents/MacRunner/Main/game-hollow.knight-(89718)/extracted-hollow-knight-1.5.12620/MonoBleedingEdge/etc'
03:39:54	195560	1408	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	macrunner-hb-ldr-init: phase=after-loader index=8 ctx=000000017FEEFC70 pc=0000087FFF92A810 lr=0000000000000000 sp=000000017FEF0000 entry=0000087EF1158660 arg=0000000121FF2920
03:39:59	195560	1408	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	macrunner-hb-ldr-init: phase=after-loader index=8 ctx=000000017FEEFC70 pc=0000087FFF92A810 lr=0000000000000000 sp=000000017FEF0000 entry=0000087EF1158660 arg=0000000121FF2920
03:40:04	218397	1569	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	macrunner-hb-ldr-init: phase=after-loader index=39 ctx=000000072D41FC70 pc=0000087FFF92A810 lr=0000000000000000 sp=000000072D420000 entry=0000087EFCB39320 arg=000000015008BE50
03:40:12	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:17	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:22	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:27	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:32	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:37	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:42	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:47	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:52	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:40:57	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:41:06	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
03:41:11	221113	1587	46448,52780	/Users/timurtoby/Documents/MacRunner/Main/MacRunner/reports/phase4-hollow-knight/laneA-post-e3-wall-classify-20260701-033807-try1-033910	Begin MonoManager ReloadAssembly
